
Date: 8/14/2018 4:17:46 PM
Name: 
Description: 
Module Type: SM125
Mux Level: No Switch
HW Acquisition Rate: 1 Hz
Wavelength Tracking: 400 pm / acquistion
Normalized: True

IP Address: 10.2.117.165
      Port: 50000

IDN: sm125 0.8
Image ID: 0.0
S/N: SIA38D

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Threshold: -50.00 dB
	Rel. Thresh.: -8.00 dB
	Width Level: 3.00 dB
	Width: 0.10 nm
	Detect Valley: False

CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Threshold: -50.00 dB
	Rel. Thresh.: -8.00 dB
	Width Level: 3.00 dB
	Width: 0.10 nm
	Detect Valley: False

CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Threshold: -50.00 dB
	Rel. Thresh.: -8.00 dB
	Width Level: 3.00 dB
	Width: 0.10 nm
	Detect Valley: False

CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Threshold: -50.00 dB
	Rel. Thresh.: -8.00 dB
	Width Level: 3.00 dB
	Width: 0.10 nm
	Detect Valley: False

Wavelength Start (nm): 1510.0000
Wavelength Delta (nm): 0.0050

Wvl (nm)	 CH 1 	 CH 2 	 CH 3 	 CH 4 
1546.1050	-59.4500	-50.7500	-57.3700	-48.6200
1546.1100	-59.5800	-50.8300	-57.4300	-48.7400
1546.1150	-59.4900	-50.8100	-57.3300	-48.7400
1546.1200	-59.5600	-50.7400	-57.1800	-48.7200
1546.1250	-59.5900	-50.7200	-57.1800	-48.7400
1546.1300	-59.6300	-50.7200	-57.3000	-48.8200
1546.1350	-59.7100	-50.6900	-57.1500	-48.6300
1546.1400	-59.6800	-50.7900	-57.2500	-48.5600
1546.1450	-59.6600	-50.7400	-57.3300	-48.6800
1546.1500	-59.6800	-50.8200	-57.4700	-48.7900
1546.1550	-59.7400	-50.9000	-57.5500	-48.7600
1546.1600	-59.8100	-50.7900	-57.3800	-48.7200
1546.1650	-59.7900	-50.6100	-57.2900	-48.7500
1546.1700	-59.8600	-50.7400	-57.2800	-48.7400
1546.1750	-59.8700	-50.6200	-57.1900	-48.7900
1546.1800	-59.9400	-50.5800	-57.1100	-48.8100
1546.1850	-60.0300	-50.7400	-57.1500	-48.6200
1546.1900	-60.0100	-50.6400	-57.0400	-48.7300
1546.1950	-60.1600	-50.7000	-57.1400	-48.6100
1546.2000	-60.3000	-50.7000	-57.1900	-48.5900
1546.2050	-60.3500	-50.7100	-57.1900	-48.6000
1546.2100	-60.3500	-50.7400	-57.2300	-48.5100
1546.2150	-60.3800	-50.7300	-57.4300	-48.5900
1546.2200	-60.2400	-50.7500	-57.4300	-48.6800
1546.2250	-60.1700	-50.7800	-57.5000	-48.7700
1546.2300	-60.1100	-50.7500	-57.4800	-48.8000
1546.2350	-59.9800	-50.7000	-57.3600	-48.7800
1546.2400	-59.8300	-50.6900	-57.3100	-48.8300
1546.2450	-59.8200	-50.6800	-57.3900	-48.7400
1546.2500	-59.6800	-50.7400	-57.5000	-48.7300
1546.2550	-59.7300	-50.7400	-57.5200	-48.7100
1546.2600	-59.7700	-50.7900	-57.5000	-48.6600
1546.2650	-59.6700	-50.8600	-57.5100	-48.6100
1546.2700	-59.4500	-50.6600	-57.2100	-48.7500
1546.2750	-59.4100	-50.7000	-57.3400	-48.7700
1546.2800	-59.5300	-50.6700	-57.3300	-48.7200
1546.2850	-59.5800	-50.6400	-57.3400	-48.7200
1546.2900	-59.6100	-50.6000	-57.4400	-48.8200
1546.2950	-59.7500	-50.4700	-57.3000	-48.5100
1546.3000	-59.6900	-50.8000	-57.4800	-48.5600
1546.3050	-59.6900	-50.6500	-57.3600	-48.6400
1546.3100	-59.7100	-50.5700	-57.3200	-48.6400
1546.3150	-59.7100	-50.6000	-57.4200	-48.5600
1546.3200	-59.6700	-50.5900	-57.4400	-48.7200
1546.3250	-59.7700	-50.7000	-57.4500	-48.6100
1546.3300	-59.8100	-50.6900	-57.3800	-48.6000
1546.3350	-59.9600	-50.7500	-57.4000	-48.5500
1546.3400	-60.0400	-50.7700	-57.3800	-48.4700
1546.3450	-60.0000	-50.6500	-57.1900	-48.6100
1546.3500	-60.0100	-50.5300	-57.1900	-48.6500
1546.3550	-59.9900	-50.6000	-57.2600	-48.5700
1546.3600	-60.0600	-50.6200	-57.2800	-48.6300
1546.3650	-60.2000	-50.6300	-57.3000	-48.6600
1546.3700	-60.3300	-50.6700	-57.3800	-48.4100
1546.3750	-60.3500	-50.7500	-57.4700	-48.6700
1546.3800	-60.2300	-50.8100	-57.5200	-48.7700
1546.3850	-60.2200	-50.8000	-57.3600	-48.7700
1546.3900	-60.1700	-50.6600	-57.2200	-48.7500
1546.3950	-60.1200	-50.5700	-57.2000	-48.7400
1546.4000	-60.1200	-50.7300	-57.2800	-48.7300
1546.4050	-60.0000	-50.5700	-57.3400	-48.7800
1546.4100	-59.9200	-50.7000	-57.3600	-48.8300
1546.4150	-59.9100	-50.8100	-57.3500	-48.7700
1546.4200	-59.8700	-50.8400	-57.3500	-48.6800
1546.4250	-59.7900	-50.8100	-57.4300	-48.8000
1546.4300	-59.8300	-50.7700	-57.3500	-48.6100
1546.4350	-59.7100	-50.6700	-57.4200	-48.7100
1546.4400	-59.7900	-50.7700	-57.5000	-48.6800
1546.4450	-59.7500	-50.8100	-57.4900	-48.5400
1546.4500	-59.6400	-50.7200	-57.3800	-48.5000
1546.4550	-59.6400	-50.7600	-57.4000	-48.5000
1546.4600	-59.5500	-50.6500	-57.2400	-48.4400
1546.4650	-59.5300	-50.6800	-57.3400	-48.5000
1546.4700	-59.5700	-50.6600	-57.4400	-48.5200
1546.4750	-59.6400	-50.6200	-57.4100	-48.4000
1546.4800	-59.7200	-50.7200	-57.3800	-48.4100
1546.4850	-59.8000	-50.6500	-57.4500	-48.5400
1546.4900	-59.9300	-50.8500	-57.5700	-48.5400
1546.4950	-59.8500	-50.7800	-57.4800	-48.6500
1546.5000	-59.8200	-50.6100	-57.3000	-48.8200
1546.5050	-59.9200	-50.6000	-57.3200	-48.6000
1546.5100	-59.9800	-50.5300	-57.1800	-48.6300
1546.5150	-59.9200	-50.5600	-57.2400	-48.7800
1546.5200	-60.1000	-50.6100	-57.3000	-48.8300
1546.5250	-60.1500	-50.6200	-57.2700	-48.8200
1546.5300	-60.0700	-50.5700	-57.1900	-48.9400
1546.5350	-60.0100	-50.5600	-57.2200	-48.8200
1546.5400	-59.9800	-50.5700	-57.4200	-48.8400
1546.5450	-60.0700	-50.5500	-57.4100	-48.8100
1546.5500	-60.0600	-50.4900	-57.3300	-48.7400
1546.5550	-60.0300	-50.4800	-57.3300	-48.7200
1546.5600	-60.0900	-50.6400	-57.4500	-48.6900
1546.5650	-60.1400	-50.5300	-57.1700	-48.4500
1546.5700	-60.1100	-50.5900	-57.2100	-48.4500
1546.5750	-60.0800	-50.5300	-57.3100	-48.5000
1546.5800	-60.0700	-50.5100	-57.3500	-48.4700
1546.5850	-60.0700	-50.6800	-57.3900	-48.4300
1546.5900	-60.0400	-50.6400	-57.4400	-48.4800
1546.5950	-59.7100	-50.5700	-57.3400	-48.5600
1546.6000	-59.7100	-50.6600	-57.3600	-48.5800
1546.6050	-59.6800	-50.6800	-57.3600	-48.5600
1546.6100	-59.5600	-50.5400	-57.1900	-48.6100
1546.6150	-59.5000	-50.4500	-57.3400	-48.4400
1546.6200	-59.6200	-50.7100	-57.5000	-48.5000
1546.6250	-59.5400	-50.7300	-57.5100	-48.5700
1546.6300	-59.4500	-50.6600	-57.4500	-48.6400
1546.6350	-59.4100	-50.6100	-57.4300	-48.7300
1546.6400	-59.4300	-50.6100	-57.4900	-48.7700
1546.6450	-59.4700	-50.4700	-57.3400	-48.8300
1546.6500	-59.6500	-50.5500	-57.3700	-48.7100
1546.6550	-59.7500	-50.5800	-57.4400	-48.6600
1546.6600	-59.8300	-50.6000	-57.4700	-48.7700
1546.6650	-59.9200	-50.7000	-57.4800	-48.8500
1546.6700	-59.9600	-50.5700	-57.3400	-48.7900
1546.6750	-59.9800	-50.5100	-57.2300	-48.7300
1546.6800	-60.0500	-50.5800	-57.2700	-48.6900
1546.6850	-60.0900	-50.6000	-57.3800	-48.6800
1546.6900	-60.1000	-50.5600	-57.4500	-48.7100
1546.6950	-60.1700	-50.7100	-57.5300	-48.5700
1546.7000	-60.2500	-50.7300	-57.5500	-48.4800
1546.7050	-60.2200	-50.7200	-57.4500	-48.4900
1546.7100	-60.1700	-50.6900	-57.3100	-48.4800
1546.7150	-60.0800	-50.6200	-57.2100	-48.3600
1546.7200	-59.9800	-50.4800	-57.1800	-48.6800
1546.7250	-60.0500	-50.5700	-57.4400	-48.5000
1546.7300	-60.0800	-50.6100	-57.4500	-48.4500
1546.7350	-60.0700	-50.6300	-57.4700	-48.5500
1546.7400	-60.0400	-50.6700	-57.5200	-48.6800
1546.7450	-60.0400	-50.7700	-57.4700	-48.6400
1546.7500	-60.0900	-50.6600	-57.5800	-48.5500
1546.7550	-60.0800	-50.5500	-57.3900	-48.3900
1546.7600	-59.9700	-50.4500	-57.2600	-48.3900
1546.7650	-59.9000	-50.4700	-57.2800	-48.5300
1546.7700	-59.8600	-50.6000	-57.4000	-48.5300
1546.7750	-59.7000	-50.6700	-57.4100	-48.7600
1546.7800	-59.5900	-50.5700	-57.3600	-48.7700
1546.7850	-59.6200	-50.5900	-57.4000	-48.7300
1546.7900	-59.5700	-50.5600	-57.4200	-48.7400
1546.7950	-59.4700	-50.5000	-57.3900	-48.8400
1546.8000	-59.4400	-50.6200	-57.5000	-48.8700
1546.8050	-59.4800	-50.5600	-57.4400	-48.7600
1546.8100	-59.4900	-50.6300	-57.5200	-48.7800
1546.8150	-59.4900	-50.6800	-57.5600	-48.8300
1546.8200	-59.5100	-50.6800	-57.4900	-48.7700
1546.8250	-59.5800	-50.6300	-57.4700	-48.5900
1546.8300	-59.6400	-50.5700	-57.3300	-48.6100
1546.8350	-59.7100	-50.5900	-57.2800	-48.6100
1546.8400	-59.8400	-50.6000	-57.2800	-48.6000
1546.8450	-59.9500	-50.5600	-57.2800	-48.5900
1546.8500	-60.0200	-50.4900	-57.2500	-48.5400
1546.8550	-60.0600	-50.5800	-57.3300	-48.4700
1546.8600	-60.0900	-50.6700	-57.3400	-48.4900
1546.8650	-60.1200	-50.6200	-57.3000	-48.4900
1546.8700	-60.1500	-50.5600	-57.2300	-48.4600
1546.8750	-60.1800	-50.5500	-57.2100	-48.4400
1546.8800	-60.2100	-50.6200	-57.3800	-48.4400
1546.8850	-60.3800	-50.6600	-57.3600	-48.3600
1546.8900	-60.1700	-50.6100	-57.3300	-48.4500
1546.8950	-60.0300	-50.5400	-57.2900	-48.5700
1546.9000	-60.0000	-50.5500	-57.2900	-48.5800
1546.9050	-60.0000	-50.6700	-57.4000	-48.5800
1546.9100	-59.9000	-50.5100	-57.2700	-48.6000
1546.9150	-59.9100	-50.5100	-57.3500	-48.6900
1546.9200	-59.9000	-50.5600	-57.3900	-48.7600
1546.9250	-59.8900	-50.5900	-57.4100	-48.7400
1546.9300	-59.8900	-50.6200	-57.4900	-48.6500
1546.9350	-59.9400	-50.7600	-57.4900	-48.7100
1546.9400	-59.7300	-50.6300	-57.4400	-48.8500
1546.9450	-59.7900	-50.6600	-57.4400	-48.7900
1546.9500	-59.7100	-50.6200	-57.4200	-48.6400
1546.9550	-59.5600	-50.5200	-57.3200	-48.6700
1546.9600	-59.5600	-50.6600	-57.3100	-48.7400
1546.9650	-59.6200	-50.6000	-57.4500	-48.6900
1546.9700	-59.6000	-50.6600	-57.4700	-48.6700
1546.9750	-59.5200	-50.5600	-57.3800	-48.6600
1546.9800	-59.4900	-50.4500	-57.2700	-48.6400
1546.9850	-59.5300	-50.5700	-57.2600	-48.6200
1546.9900	-59.5300	-50.7000	-57.5600	-48.6700
1546.9950	-59.6100	-50.6700	-57.4900	-48.5700
1547.0000	-59.6300	-50.5900	-57.4200	-48.5600
1547.0050	-59.6700	-50.5800	-57.4700	-48.6000
1547.0100	-59.7900	-50.6700	-57.5600	-48.4900
1547.0150	-60.0000	-50.7200	-57.4300	-48.3900
1547.0200	-59.9200	-50.6500	-57.3900	-48.5200
1547.0250	-60.1000	-50.6500	-57.4600	-48.5400
1547.0300	-60.2100	-50.5900	-57.5000	-48.5000
1547.0350	-60.2700	-50.5100	-57.4500	-48.5300
1547.0400	-60.3400	-50.5900	-57.4700	-48.4900
1547.0450	-60.2400	-50.5100	-57.4500	-48.4700
1547.0500	-60.3400	-50.7400	-57.5100	-48.5500
1547.0550	-60.3100	-50.6900	-57.4700	-48.6500
1547.0600	-60.2200	-50.5200	-57.3900	-48.7000
1547.0650	-60.1700	-50.5600	-57.5000	-48.7000
1547.0700	-60.1600	-50.6400	-57.4900	-48.6800
1547.0750	-60.0500	-50.6700	-57.5700	-48.7800
1547.0800	-59.9800	-50.6400	-57.6800	-48.8600
1547.0850	-59.8800	-50.5900	-57.6500	-48.9000
1547.0900	-59.8000	-50.5800	-57.4400	-48.9300
1547.0950	-59.8400	-50.6000	-57.5000	-48.7700
1547.1000	-59.7400	-50.5800	-57.5000	-48.7400
1547.1050	-59.7500	-50.6000	-57.4800	-48.7700
1547.1100	-59.7600	-50.6100	-57.4600	-48.7700
1547.1150	-59.7900	-50.6500	-57.4600	-48.6900
1547.1200	-59.8200	-50.7500	-57.5400	-48.6300
1547.1250	-59.6700	-50.6700	-57.5000	-48.6700
1547.1300	-59.6400	-50.6200	-57.4300	-48.6100
1547.1350	-59.5800	-50.6100	-57.4300	-48.5900
1547.1400	-59.5100	-50.5900	-57.4800	-48.6200
1547.1450	-59.4800	-50.5200	-57.4900	-48.5300
1547.1500	-59.5700	-50.6500	-57.5400	-48.4000
1547.1550	-59.4600	-50.5700	-57.4400	-48.3800
1547.1600	-59.5100	-50.6100	-57.4500	-48.3700
1547.1650	-59.5300	-50.6100	-57.4100	-48.3800
1547.1700	-59.5500	-50.5300	-57.2400	-48.4500
1547.1750	-59.6500	-50.5200	-57.3000	-48.5400
1547.1800	-59.7400	-50.6400	-57.5000	-48.6100
1547.1850	-59.8100	-50.5500	-57.4200	-48.5700
1547.1900	-59.9000	-50.5500	-57.3700	-48.5400
1547.1950	-60.0000	-50.5800	-57.3900	-48.6200
1547.2000	-60.0700	-50.5300	-57.2400	-48.7300
1547.2050	-60.1900	-50.6900	-57.3900	-48.7400
1547.2100	-60.1700	-50.6100	-57.3600	-48.8600
1547.2150	-60.2600	-50.5700	-57.3500	-48.8600
1547.2200	-60.3400	-50.5900	-57.3600	-48.7700
1547.2250	-60.3300	-50.6100	-57.3600	-48.8400
1547.2300	-60.2800	-50.5700	-57.5500	-48.8600
1547.2350	-60.3700	-50.7600	-57.5800	-48.7500
1547.2400	-60.3100	-50.7400	-57.4700	-48.7500
1547.2450	-60.1800	-50.6500	-57.4200	-48.8000
1547.2500	-60.0300	-50.5600	-57.4700	-48.7500
1547.2550	-59.9600	-50.4900	-57.3300	-48.7900
1547.2600	-59.8800	-50.5900	-57.5100	-48.6700
1547.2650	-59.9400	-50.6400	-57.4900	-48.5400
1547.2700	-59.8700	-50.6000	-57.4000	-48.5000
1547.2750	-59.7900	-50.5700	-57.3100	-48.5400
1547.2800	-59.7700	-50.6400	-57.2000	-48.4800
1547.2850	-59.7100	-50.6200	-57.3000	-48.4800
1547.2900	-59.6800	-50.5200	-57.2500	-48.5300
1547.2950	-59.7300	-50.5500	-57.3100	-48.4900
1547.3000	-59.7600	-50.5700	-57.3700	-48.3600
1547.3050	-59.7400	-50.5400	-57.2800	-48.2400
1547.3100	-59.6600	-50.5600	-57.3200	-48.4600
1547.3150	-59.7300	-50.7000	-57.4900	-48.5700
1547.3200	-59.7100	-50.7700	-57.6100	-48.6700
1547.3250	-59.6300	-50.6700	-57.5100	-48.7100
1547.3300	-59.5800	-50.5100	-57.2500	-48.6300
1547.3350	-59.6100	-50.5200	-57.1800	-48.6700
1547.3400	-59.5500	-50.6000	-57.2800	-48.7400
1547.3450	-59.7100	-50.6800	-57.4100	-48.8100
1547.3500	-59.7300	-50.6600	-57.4400	-48.8400
1547.3550	-59.7800	-50.6000	-57.3700	-48.8200
1547.3600	-59.9200	-50.5700	-57.2900	-48.7800
1547.3650	-59.9300	-50.4600	-57.2900	-48.7300
1547.3700	-60.1000	-50.7100	-57.3800	-48.7500
1547.3750	-60.2000	-50.7900	-57.4700	-48.8100
1547.3800	-60.2400	-50.7700	-57.4500	-48.8600
1547.3850	-60.2500	-50.7300	-57.3000	-48.8300
1547.3900	-60.2600	-50.6500	-57.3600	-48.9000
1547.3950	-60.3600	-50.6200	-57.3600	-48.6700
1547.4000	-60.3500	-50.5400	-57.2900	-48.6200
1547.4050	-60.3800	-50.5500	-57.3300	-48.6100
1547.4100	-60.4300	-50.6500	-57.4800	-48.4700
1547.4150	-60.4300	-50.7400	-57.5700	-48.3700
1547.4200	-60.1800	-50.8100	-57.5700	-48.5100
1547.4250	-59.9500	-50.5500	-57.2900	-48.4700
1547.4300	-59.8700	-50.5200	-57.2200	-48.4000
1547.4350	-59.8700	-50.6000	-57.3600	-48.3900
1547.4400	-59.8600	-50.6200	-57.4500	-48.3200
1547.4450	-59.8200	-50.6400	-57.4900	-48.5200
1547.4500	-59.8900	-50.8400	-57.5600	-48.4400
1547.4550	-59.7500	-50.7200	-57.4900	-48.5000
1547.4600	-59.6200	-50.6300	-57.3800	-48.6700
1547.4650	-59.5900	-50.6500	-57.3200	-48.7300
1547.4700	-59.6600	-50.5500	-57.2100	-48.6800
1547.4750	-59.6900	-50.6400	-57.3400	-48.8100
1547.4800	-59.7000	-50.6300	-57.3700	-48.8200
1547.4850	-59.6800	-50.6200	-57.3500	-48.7400
1547.4900	-59.7300	-50.6800	-57.3800	-48.6900
1547.4950	-59.8500	-50.8500	-57.6200	-48.8400
1547.5000	-59.7200	-50.7300	-57.4600	-48.9200
1547.5050	-59.7300	-50.5200	-57.3200	-49.0000
1547.5100	-59.7900	-50.5200	-57.3000	-48.8600
1547.5150	-59.8300	-50.5900	-57.3600	-48.6700
1547.5200	-59.8300	-50.6100	-57.4100	-48.8800
1547.5250	-59.8300	-50.5800	-57.3100	-48.6400
1547.5300	-59.8200	-50.4700	-57.1800	-48.7100
1547.5350	-59.9600	-50.6400	-57.3300	-48.6700
1547.5400	-60.0200	-50.6600	-57.4000	-48.5700
1547.5450	-60.0800	-50.5200	-57.2500	-48.5600
1547.5500	-60.2600	-50.5200	-57.3400	-48.4700
1547.5550	-60.4000	-50.6800	-57.4400	-48.3400
1547.5600	-60.4300	-50.5800	-57.4200	-48.4000
1547.5650	-60.4300	-50.5900	-57.4500	-48.4500
1547.5700	-60.4100	-50.6000	-57.5100	-48.4100
1547.5750	-60.3700	-50.5000	-57.3700	-48.5200
1547.5800	-60.3000	-50.6600	-57.3700	-48.4700
1547.5850	-60.4500	-50.7400	-57.4200	-48.4300
1547.5900	-60.3400	-50.6900	-57.4400	-48.4500
1547.5950	-60.1700	-50.5900	-57.4100	-48.5900
1547.6000	-60.0300	-50.5200	-57.3400	-48.8700
1547.6050	-59.9500	-50.5400	-57.3300	-48.7300
1547.6100	-59.9500	-50.6600	-57.2900	-48.7100
1547.6150	-59.8100	-50.6500	-57.3500	-48.7700
1547.6200	-59.7000	-50.6200	-57.3800	-48.8400
1547.6250	-59.6100	-50.6200	-57.3300	-48.8700
1547.6300	-59.5400	-50.5900	-57.3100	-48.8000
1547.6350	-59.4700	-50.5800	-57.3200	-48.8400
1547.6400	-59.5400	-50.6400	-57.4100	-48.8800
1547.6450	-59.5400	-50.6000	-57.3900	-48.8500
1547.6500	-59.5300	-50.5300	-57.3000	-48.8000
1547.6550	-59.5700	-50.5600	-57.2900	-48.8700
1547.6600	-59.6500	-50.6800	-57.2500	-48.7200
1547.6650	-59.6400	-50.7300	-57.3300	-48.6900
1547.6700	-59.6200	-50.5700	-57.2500	-48.7000
1547.6750	-59.7200	-50.5000	-57.1900	-48.6800
1547.6800	-59.8600	-50.5900	-57.2700	-48.5600
1547.6850	-59.8500	-50.6100	-57.2500	-48.5600
1547.6900	-59.9400	-50.6700	-57.2100	-48.4500
1547.6950	-59.9300	-50.6600	-57.2300	-48.5200
1547.7000	-59.9600	-50.6400	-57.2700	-48.5600
1547.7050	-59.9800	-50.6400	-57.3200	-48.4400
1547.7100	-59.9700	-50.6600	-57.4300	-48.5100
1547.7150	-60.0900	-50.7900	-57.4100	-48.4100
1547.7200	-60.1500	-50.8300	-57.5300	-48.4700
1547.7250	-60.1000	-50.7500	-57.5000	-48.5600
1547.7300	-60.1600	-50.7000	-57.4100	-48.6000
1547.7350	-60.2800	-50.7500	-57.4700	-48.5900
1547.7400	-60.1000	-50.5300	-57.2900	-48.7900
1547.7450	-60.2000	-50.5300	-57.1900	-48.7400
1547.7500	-60.2100	-50.5400	-57.2200	-48.7300
1547.7550	-60.2400	-50.6000	-57.3200	-48.7600
1547.7600	-60.2300	-50.7000	-57.3900	-48.7000
1547.7650	-60.1000	-50.6900	-57.3500	-48.9000
1547.7700	-60.1200	-50.6000	-57.3400	-48.9000
1547.7750	-60.0500	-50.6200	-57.3700	-48.8600
1547.7800	-59.9600	-50.6600	-57.3800	-48.8300
1547.7850	-59.8200	-50.6100	-57.3300	-48.8100
1547.7900	-59.6300	-50.4500	-57.2300	-48.7800
1547.7950	-59.6300	-50.6300	-57.3000	-48.7500
1547.8000	-59.5600	-50.7400	-57.3800	-48.7300
1547.8050	-59.4800	-50.7600	-57.3300	-48.7000
1547.8100	-59.4400	-50.7300	-57.2600	-48.6700
1547.8150	-59.4400	-50.6900	-57.4200	-48.7300
1547.8200	-59.5200	-50.6900	-57.3500	-48.5500
1547.8250	-59.5800	-50.7100	-57.3100	-48.5000
1547.8300	-59.6100	-50.7200	-57.3100	-48.5000
1547.8350	-59.6100	-50.6800	-57.2500	-48.4900
1547.8400	-59.6100	-50.6100	-57.1400	-48.4800
1547.8450	-59.6400	-50.6400	-57.3200	-48.6000
1547.8500	-59.9200	-50.7000	-57.2200	-48.5000
1547.8550	-59.9000	-50.5800	-57.2000	-48.5200
1547.8600	-59.9100	-50.5500	-57.2500	-48.5900
1547.8650	-59.9600	-50.5900	-57.2900	-48.6000
1547.8700	-59.9900	-50.5700	-57.1800	-48.5000
1547.8750	-60.0700	-50.5800	-57.1200	-48.5700
1547.8800	-60.0200	-50.6600	-57.1700	-48.6600
1547.8850	-60.0000	-50.6600	-57.1900	-48.7600
1547.8900	-60.0500	-50.6100	-57.1400	-48.8200
1547.8950	-60.1500	-50.5800	-57.0500	-48.7600
1547.9000	-60.1800	-50.5700	-57.1100	-48.8200
1547.9050	-60.1700	-50.6000	-57.1600	-48.9200
1547.9100	-60.2200	-50.6500	-57.2200	-48.9100
1547.9150	-60.2300	-50.7000	-57.2500	-48.8400
1547.9200	-60.2200	-50.7100	-57.2200	-48.8100
1547.9250	-60.2600	-50.6600	-57.0600	-48.7300
1547.9300	-60.1500	-50.5600	-57.0900	-48.7800
1547.9350	-60.2500	-50.6600	-57.1900	-48.7200
1547.9400	-60.2300	-50.7500	-57.3100	-48.6500
1547.9450	-60.1100	-50.7600	-57.3600	-48.7000
1547.9500	-59.9600	-50.7500	-57.2800	-48.7500
1547.9550	-59.8900	-50.7600	-57.3000	-48.6500
1547.9600	-59.8400	-50.6300	-57.2000	-48.6100
1547.9650	-59.7200	-50.5800	-57.2300	-48.5900
1547.9700	-59.6000	-50.6000	-57.3200	-48.5800
1547.9750	-59.5000	-50.6500	-57.2000	-48.6800
1547.9800	-59.4200	-50.8200	-57.3900	-48.5600
1547.9850	-59.4000	-50.6700	-57.2900	-48.6400
1547.9900	-59.3600	-50.6600	-57.2800	-48.6200
1547.9950	-59.3400	-50.6000	-57.2500	-48.4900
1548.0000	-59.3400	-50.4500	-57.0800	-48.4300
1548.0050	-59.3800	-50.4800	-57.1900	-48.4900
1548.0100	-59.7200	-50.7500	-57.3100	-48.4200
1548.0150	-59.6600	-50.6900	-57.2400	-48.5600
1548.0200	-59.6900	-50.5300	-57.1100	-48.7000
1548.0250	-59.8600	-50.4800	-57.0600	-48.5700
1548.0300	-60.0000	-50.6400	-57.2400	-48.5400
1548.0350	-59.9600	-50.5000	-57.2700	-48.7000
1548.0400	-59.9900	-50.5100	-57.2000	-48.7500
1548.0450	-60.0200	-50.6100	-57.2200	-48.7400
1548.0500	-60.0400	-50.6500	-57.2900	-48.7600
1548.0550	-60.0500	-50.5700	-57.2300	-48.8800
1548.0600	-60.1500	-50.6500	-57.1300	-48.6800
1548.0650	-60.1300	-50.6600	-57.2200	-48.7300
1548.0700	-60.1300	-50.6400	-57.2600	-48.7500
1548.0750	-60.1500	-50.6200	-57.2400	-48.6900
1548.0800	-60.1800	-50.6200	-57.2400	-48.7100
1548.0850	-60.1500	-50.6900	-57.3800	-48.6500
1548.0900	-60.0400	-50.5700	-57.2700	-48.7200
1548.0950	-60.0200	-50.5000	-57.1500	-48.6000
1548.1000	-60.0200	-50.5600	-57.2100	-48.4700
1548.1050	-59.9800	-50.6800	-57.4500	-48.5900
1548.1100	-59.9200	-50.6000	-57.5100	-48.4100
1548.1150	-59.8200	-50.5600	-57.3700	-48.5500
1548.1200	-59.8600	-50.5700	-57.3200	-48.4700
1548.1250	-59.7800	-50.6100	-57.3000	-48.4000
1548.1300	-59.6700	-50.6100	-57.2600	-48.5300
1548.1350	-59.5700	-50.5600	-57.2200	-48.5700
1548.1400	-59.3700	-50.6600	-57.3000	-48.6900
1548.1450	-59.4100	-50.6900	-57.3500	-48.7000
1548.1500	-59.3200	-50.6000	-57.2800	-48.6100
1548.1550	-59.3200	-50.5400	-57.1900	-48.4900
1548.1600	-59.3700	-50.6100	-57.2200	-48.4700
1548.1650	-59.2000	-50.7000	-57.3100	-48.5800
1548.1700	-59.2900	-50.6100	-57.1900	-48.6800
1548.1750	-59.3500	-50.6500	-57.2000	-48.6800
1548.1800	-59.4600	-50.6700	-57.2800	-48.6800
1548.1850	-59.5400	-50.6200	-57.3000	-48.8000
1548.1900	-59.5200	-50.5500	-57.2600	-48.7600
1548.1950	-59.5400	-50.4900	-57.2000	-48.7800
1548.2000	-59.6200	-50.5800	-57.3700	-48.8400
1548.2050	-59.7400	-50.6700	-57.4300	-48.8800
1548.2100	-59.8700	-50.6800	-57.3400	-48.8100
1548.2150	-59.9800	-50.6400	-57.4700	-48.7300
1548.2200	-60.1500	-50.8200	-57.4900	-48.7300
1548.2250	-60.2000	-50.6300	-57.3700	-48.6000
1548.2300	-60.1500	-50.6200	-57.2900	-48.5400
1548.2350	-60.1500	-50.6800	-57.2700	-48.5700
1548.2400	-60.1300	-50.6400	-57.2500	-48.4800
1548.2450	-59.8900	-50.6300	-57.1200	-48.4800
1548.2500	-59.8800	-50.4900	-57.0900	-48.5100
1548.2550	-59.7900	-50.6000	-57.1800	-48.5400
1548.2600	-59.7100	-50.5800	-57.1900	-48.5500
1548.2650	-59.6600	-50.4300	-57.0400	-48.5200
1548.2700	-59.6300	-50.5700	-57.1500	-48.4300
1548.2750	-59.6500	-50.6200	-57.1900	-48.3400
1548.2800	-59.5900	-50.6500	-57.1600	-48.4200
1548.2850	-59.5100	-50.6600	-57.1200	-48.5100
1548.2900	-59.4200	-50.6200	-57.1400	-48.4800
1548.2950	-59.3000	-50.5500	-57.2800	-48.6000
1548.3000	-59.1600	-50.5600	-57.2400	-48.5700
1548.3050	-59.1100	-50.5300	-57.2200	-48.5800
1548.3100	-58.9700	-50.6600	-57.2800	-48.6300
1548.3150	-58.7900	-50.7400	-57.3800	-48.7300
1548.3200	-58.6100	-50.6600	-57.4000	-48.9100
